section_id,pmcid,pmid,topic_category,path,section_category,article_category,fig_ids,table_ids,ref_ids
842692001712,PMC12454513,39602041,AI-based Modeling & Design,Results > Molecular dynamics simulation and free energy estimation of docked complexes,result,research,320259863148;711589556262,,
729404483888,PMC12454513,39602041,AI-based Modeling & Design,Results > The mechanistic insights of the interaction of SETD7 residues with the inhibitors,result,research,33983660005,,
331286014132,PMC12454513,39602041,AI-based Modeling & Design,Results > Comparison of pharmacokinetic properties of IMPHY002979 with known inhibitors,result,research,,Tab1,
677332937682,PMC12454513,39602041,AI-based Modeling & Design,Discussion,discussion,research,,,
944365701579,PMC12454513,39602041,AI-based Modeling & Design,Supplementary Information,other,research,,,
931915494987,PMC12257046,40662150,AI-based Modeling & Design,abstract,abstract,research,,,
797307039297,PMC12257046,40662150,AI-based Modeling & Design,Introduction,introduction,research,,,
272527346959,PMC12257046,40662150,AI-based Modeling & Design,Materials and methods,method,research,,,
859161194495,PMC12257046,40662150,AI-based Modeling & Design,"Materials and methods > RNA-sequencing data retrieval, read quantification, and differential gene expression analysis",method,research,,,
341343152959,PMC12257046,40662150,AI-based Modeling & Design,"Materials and methods > Protein-protein interaction, hub genes identification, and functional enrichment analysis",method,research,,,
348217432318,PMC12257046,40662150,AI-based Modeling & Design,Materials and methods > Structure retrieval of selected target proteins and domain analysis,method,research,,,
767906199656,PMC12257046,40662150,AI-based Modeling & Design,Materials and methods > Natural compounds retrieval,method,research,,,
174094364747,PMC12257046,40662150,AI-based Modeling & Design,Materials and methods > Selected protein targets virtual screening against natural compounds,method,research,,,
712232549115,PMC12257046,40662150,AI-based Modeling & Design,Results,result,research,,,
435786065295,PMC12257046,40662150,AI-based Modeling & Design,Results > Identification of differentially expressed genes,result,research,,,
87488171029,PMC12257046,40662150,AI-based Modeling & Design,Results > GO terms for dysregulated genes,result,research,,,
499972655023,PMC12257046,40662150,AI-based Modeling & Design,Results > Pathways enrichment analysis,result,research,,,
864068432298,PMC12257046,40662150,AI-based Modeling & Design,Results > PPI analysis and hub genes identification,result,research,,,
331289650712,PMC12257046,40662150,AI-based Modeling & Design,Results > Structural retrieval and virtual screening against natural compounds,result,research,660038935283;769901339123,,
816190710238,PMC12257046,40662150,AI-based Modeling & Design,Results > Protein-ligand interaction analysis,result,research,,,
201519336591,PMC12257046,40662150,AI-based Modeling & Design,Discussion,discussion,research,,,
186453479993,PMC12257046,40662150,AI-based Modeling & Design,Conclusion,discussion,research,,,
625464501313,PMC12272067,40420790,AI-based Modeling & Design,abstract,abstract,research,,,
69720937471,PMC12272067,40420790,AI-based Modeling & Design,INTRODUCTION,introduction,research,,,
955806028797,PMC12272067,40420790,AI-based Modeling & Design,MATERIALS AND METHODS,method,research,,,
855946057188,PMC12272067,40420790,AI-based Modeling & Design,MATERIALS AND METHODS > Materials,method,research,,,
565436760031,PMC12272067,40420790,AI-based Modeling & Design,MATERIALS AND METHODS > Molecular Docking Setup,method,research,,,
946982408156,PMC12272067,40420790,AI-based Modeling & Design,EXPERIMENTAL,method,research,,,
430782576972,PMC12272067,40420790,AI-based Modeling & Design,EXPERIMENTAL > Synthesis of tert-butyl (2-(4-oxo-6-methyl-pyrimidin-2-yl)propan-2-yl)carbamate (3),method,research,,,
353127880539,PMC12272067,40420790,AI-based Modeling & Design,"EXPERIMENTAL > Synthesis of N-(2-(4,6-diphenylpyrimidin-2-yl)propan-2-yl)methanesulfonamide (10a)",method,research,,,
678321525124,PMC12272067,40420790,AI-based Modeling & Design,"EXPERIMENTAL > Synthesis of 2-(4,6-diphenylpyrimidin-2-yl)butan-2-amine hydrochloride (10k)",method,research,,,
326979991523,PMC12272067,40420790,AI-based Modeling & Design,RESULTS AND DISCUSSION,result,research,,,
777073588244,PMC12272067,40420790,AI-based Modeling & Design,CONCLUSION,discussion,research,,,
500673930205,PMC12245994,39715975,AI-based Modeling & Design,abstract,abstract,research,,,
111941113777,PMC12245994,39715975,AI-based Modeling & Design,Introduction,introduction,research,354055055480;865540485923,,
356023798021,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods,method,research,,,
516867557333,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Cell lines and cell culture,method,research,,,
929164593595,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Generative deep learning to generate virtual molecular library,method,research,,,
222742340758,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular docking,method,research,,,
195374367047,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular docking > Ligand preparation,method,research,,,
35514153117,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular docking > Grid preparation,method,research,,,
869650765603,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation,method,research,,,
9018923582,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Protein preparation,method,research,,,
749310930115,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Ligand preparation,method,research,,,
401675159160,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > System assembly,method,research,,,
90878759339,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Force field parameters,method,research,,,
199304832044,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Energy minimization,method,research,,,
938088812535,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Production MD simulation,method,research,,,
666118422256,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Data collection,method,research,,,
89803375473,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation > Software and hardware,method,research,,,
942977602484,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties,method,research,,,
525035578467,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Molecular weight (MW),method,research,,,
122320996588,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Water–octanol partition coefficient (LogP),method,research,,,
717515503142,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Qualitative estimate of drug-likeness (QED),method,research,,,
136439030095,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Topological polar surface area (TPSA),method,research,,,
299176436263,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Water solubility (LogS),method,research,,,
847658987315,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Hydrogen bond donors (HBD),method,research,,,
510395188647,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Calculations of molecular properties > Hydrogen bond acceptors (HBA),method,research,,,
681270156654,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Uniform manifold approximation and projection (UMAP),method,research,,,
678653748436,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Tree maps (TMAPs),method,research,,,
57786955559,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Cell viability assay,method,research,,,
467969055254,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Colony-forming assay,method,research,,,
853746957504,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Soft-agar colony formation assay,method,research,,,
640330251694,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Western blotting analysis,method,research,,,
766672558330,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Apoptotic assay,method,research,,,
766593698384,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Immunofluorescence,method,research,,,
707429483776,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > DFT calculation,method,research,,,
614944681575,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Virtual screening strategies,method,research,,,
141111471791,PMC12245994,39715975,AI-based Modeling & Design,Materials and methods > Statistical analysis,method,research,,,
897899255526,PMC12245994,39715975,AI-based Modeling & Design,Results,result,research,,,
222276353020,PMC12245994,39715975,AI-based Modeling & Design,Results > Generation of molecular libraries using generative deep learning,result,research,985373373260,,
52240038070,PMC12245994,39715975,AI-based Modeling & Design,Results > Virtual screening and molecular docking,result,research,,,
556139636921,PMC12245994,39715975,AI-based Modeling & Design,Results > HG106 and HG110 inhibits the viability of NSCLC cells,result,research,,,
425042461034,PMC12245994,39715975,AI-based Modeling & Design,Results > HG106 and HG110 inhibits the proliferation of NSCLC cells,result,research,446204096525,,
110294231306,PMC12245994,39715975,AI-based Modeling & Design,Results > HG106 and HG110 promotes apoptosis in NSCLC cells,result,research,410545818823,,
3478907603,PMC12245994,39715975,AI-based Modeling & Design,Results > HG106 and HG110 exert anti-tumor activity by suppressing the activation of STAT3,result,research,,,
83128254256,PMC12245994,39715975,AI-based Modeling & Design,Results > Binding model analysis and molecular dynamics simulations,result,research,40693248828,,
758708409186,PMC12245994,39715975,AI-based Modeling & Design,Discussion,discussion,research,,,
277353638718,PMC12245994,39715975,AI-based Modeling & Design,Conclusion,discussion,research,,,
146672439769,PMC12245994,39715975,AI-based Modeling & Design,Supplementary Information,other,research,,,
306183122725,PMC12212627,38437501,AI-based Modeling & Design,abstract,abstract,research,,,
963975428294,PMC12212627,38437501,AI-based Modeling & Design,Introduction,introduction,research,,,
545055673913,PMC12212627,38437501,AI-based Modeling & Design,Methods,method,research,,,
915482152016,PMC12212627,38437501,AI-based Modeling & Design,Methods > Data Curation,method,research,,,
374207967271,PMC12212627,38437501,AI-based Modeling & Design,Methods > Data Set Preparation,method,research,,,
373342152730,PMC12212627,38437501,AI-based Modeling & Design,Methods > Training and Test Split,method,research,,,
219301428749,PMC12212627,38437501,AI-based Modeling & Design,Methods > Feature Selection,method,research,,,
141427543185,PMC12212627,38437501,AI-based Modeling & Design,Methods > Feature Selection > Fisher Weight (FW),method,research,,,
535674959742,PMC12212627,38437501,AI-based Modeling & Design,Methods > Feature Selection > Random Forest (RF),method,research,,,
37718894855,PMC12212627,38437501,AI-based Modeling & Design,Methods > Feature Selection > Principal Component Analysis (PCA),method,research,,,
672729603721,PMC12212627,38437501,AI-based Modeling & Design,Methods > Machine Learning (ML) Model Selection and Generation,method,research,,tbl1,
466978459744,PMC12212627,38437501,AI-based Modeling & Design,Methods > Virtual Screening,method,research,,,
606132810011,PMC12212627,38437501,AI-based Modeling & Design,Methods > In Vitro Assays,method,research,652307470788,,
941442258238,PMC12212627,38437501,AI-based Modeling & Design,Results and Discussion,result,research,,,
993359739051,PMC12212627,38437501,AI-based Modeling & Design,Results and Discussion > Data Curation,result,research,,,
461841500923,PMC12212627,38437501,AI-based Modeling & Design,Results and Discussion > Machine Learning Models,result,research,74564501690;661089129484;897014330639,tbl2,
625874167115,PMC12212627,38437501,AI-based Modeling & Design,Results and Discussion > Virtual Screening,result,research,,tbl3,
620827309261,PMC12212627,38437501,AI-based Modeling & Design,Results and Discussion > Identified Hit Compounds Inhibit MRSA and MSSA Growth In Vitro,result,research,,tbl4,
116717701816,PMC12212627,38437501,AI-based Modeling & Design,Conclusions,discussion,research,,,
722541726316,PMC12212627,38437501,AI-based Modeling & Design,Supplementary Material,other,research,,,
185747393437,PMC11733953,39740163,AI-based Modeling & Design,abstract,abstract,research,,,
391504493014,PMC11733953,39740163,AI-based Modeling & Design,Introduction,introduction,research,484702142111,,
575407459085,PMC11733953,39740163,AI-based Modeling & Design,Method,method,research,,,
428441707280,PMC11733953,39740163,AI-based Modeling & Design,Method > Molecular Docking,method,research,,,
380994361927,PMC11733953,39740163,AI-based Modeling & Design,Method > Structure-Based Virtual Screening,method,research,,,
767821229505,PMC11733953,39740163,AI-based Modeling & Design,"Method > Interaction
Analysis",method,research,,,
375102215747,PMC11733953,39740163,AI-based Modeling & Design,Method > Kinase Assay,method,research,,,
541323756212,PMC11733953,39740163,AI-based Modeling & Design,Method > Chemical Space Analysis,method,research,,,
77939509571,PMC11733953,39740163,AI-based Modeling & Design,Method > Cell Culture,method,research,,,
21841316108,PMC11733953,39740163,AI-based Modeling & Design,"Method > Cell Cytotoxicity
Assay",method,research,,,
467415255314,PMC11733953,39740163,AI-based Modeling & Design,Method > Immunoblot Analyses,method,research,,,
340186061565,PMC11733953,39740163,AI-based Modeling & Design,Method > Wound Healing Assay,method,research,,,
959697790690,PMC11733953,39740163,AI-based Modeling & Design,"Method > Cellular Fractionation
Procedure",method,research,,,
532605394495,PMC11733953,39740163,AI-based Modeling & Design,Method > Statistical Analysis,method,research,,,
473701475404,PMC11733953,39740163,AI-based Modeling & Design,Results,result,research,,,
879792528216,PMC11733953,39740163,AI-based Modeling & Design,"Results > Structure-Based
Virtual Screening Campaign",result,research,,tbl1,
660137783230,PMC11733953,39740163,AI-based Modeling & Design,"Results > Validation of Selected
Molecules",result,research,783610860765,,
521150397787,PMC11733953,39740163,AI-based Modeling & Design,Results > Interaction Analysis and Structural Characteristics of P162-0948,result,research,369046750797,,
985836670202,PMC11733953,39740163,AI-based Modeling & Design,Results > Selectivity of P162-0948,result,research,309348763205,,
626799951212,PMC11733953,39740163,AI-based Modeling & Design,Results > P162-0948 Is a Structurally Novel CDK8 Inhibitor,result,research,994184750371,,
60769267705,PMC11733953,39740163,AI-based Modeling & Design,"Results > P162-0948 Modulates TGF-β1
Signaling through CDK8 Inhibition",result,research,307467631825,,
241331231853,PMC11733953,39740163,AI-based Modeling & Design,"Results > P162-0948 Reduces TGF-β1-Mediated
EMT Protein Expression",result,research,770423609079,,
926528630644,PMC11733953,39740163,AI-based Modeling & Design,"Results > P162-0948 Disrupts the TGF-β1/Smad3
Signaling Pathway",result,research,223925058823,,
162505115085,PMC11733953,39740163,AI-based Modeling & Design,Discussion,discussion,research,,,
565552362618,PMC11755013,39850657,AI-based Modeling & Design,abstract,abstract,research,,,
606025303619,PMC11755013,39850657,AI-based Modeling & Design,Introduction,introduction,research,,,
519745049216,PMC11755013,39850657,AI-based Modeling & Design,Material and methods,method,research,,,
464719810128,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Features generation,method,research,961684129715,,
740089957403,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Features generation > Node feature:,method,research,,,
931277918181,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Features generation > Edge features:,method,research,,,
865127976184,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Dataset,method,research,,tbl0010;tbl0020,
90865573407,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Evaluation metrics and competing methods,method,research,,,
447984023914,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Network architecture,method,research,,,
70599061292,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Model training,method,research,,,
780652778622,PMC11755013,39850657,AI-based Modeling & Design,Material and methods > Estimation of protein-protein interface quality:,method,research,,,
790996230601,PMC11755013,39850657,AI-based Modeling & Design,Results and discussion,result,research,,,
614239309560,PMC11755013,39850657,AI-based Modeling & Design,Results and discussion > Ability to rank predicted models,result,research,663790657699;820742072388,,
119794483732,PMC11755013,39850657,AI-based Modeling & Design,Results and discussion > Ability to distinguish high-quality models,result,research,161963395131;694422590177,,
957376379593,PMC11755013,39850657,AI-based Modeling & Design,Results and discussion > Ablation study,result,research,114644246021,,
227403634296,PMC11755013,39850657,AI-based Modeling & Design,Conclusions,discussion,research,,,
694624258603,PMC11755013,39850657,AI-based Modeling & Design,CRediT authorship contribution statement,other,research,,,
671725569719,PMC11755013,39850657,AI-based Modeling & Design,Declaration of Competing Interest,other,research,,,
129772685613,PMC11730078,39811675,AI-based Modeling & Design,abstract,abstract,research,,,
473831039462,PMC11730078,39811675,AI-based Modeling & Design,Introduction,introduction,research,,,
873099773822,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods,method,research,,,
403500608348,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Chemicals and reagents,method,research,,,
768338690151,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Enzymatic digestion,method,research,,,
700614407711,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Sequence identification,method,research,,,
96670461754,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Determining the inhibitory effect of peptides on the micelle solubility of cholesterol,method,research,,,
639010051805,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Determination of HMGCR activity,method,research,,,
157631143294,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Virtual screening,method,research,,,
784710512513,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Cell culture,method,research,,,
462678188739,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Determination of blood lipid levels,method,research,,,
93433775393,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Molecular docking simulations,method,research,,,
395945962650,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulations,method,research,,,
539453003622,PMC11730078,39811675,AI-based Modeling & Design,Materials and methods > Statistical analysis,method,research,,,
823486860278,PMC11730078,39811675,AI-based Modeling & Design,Results,result,research,,,
758306607932,PMC11730078,39811675,AI-based Modeling & Design,Results > Peptide yield and HMGCR inhibition rate of enzymatic hydrolysates,result,research,181130259140,,
376367809067,PMC11730078,39811675,AI-based Modeling & Design,Results > Virtual screening of small molecule active peptides targeting HMGR inhibition,result,research,790377889154,tab1;tab2,
47280372924,PMC11730078,39811675,AI-based Modeling & Design,Results > Effects of peptide fractions on TC content in high-fat Hep-G2 cells,result,research,920896643433,,
878036400796,PMC11730078,39811675,AI-based Modeling & Design,Results > Inhibition rate of HMGCR by peptide fractions in vitro,result,research,,,
48073323773,PMC11730078,39811675,AI-based Modeling & Design,Results > Inhibition of cholesterol micelle solubility of peptide fractions in vitro,result,research,,,
400289562631,PMC11730078,39811675,AI-based Modeling & Design,Results > Effect of abalone active peptides on TC and TG of Hep-G2 cells,result,research,504390980587,,
850934938944,PMC11730078,39811675,AI-based Modeling & Design,Results > Effects of abalone active peptides on in vitro cholesterol micellar solubility inhibition rate,result,research,,,
120180278613,PMC11730078,39811675,AI-based Modeling & Design,Results > HMGCR enzyme inhibition rate of abalone active peptides,result,research,303166086423,,
281024586000,PMC11730078,39811675,AI-based Modeling & Design,Results > Molecular docking force between abalone active peptides and HMGCR,result,research,49423917233,tab3,
354579503365,PMC11730078,39811675,AI-based Modeling & Design,Results > Stability analysis of abalone active peptide pair binding to HMGCR,result,research,490088289763,,
714747258896,PMC11730078,39811675,AI-based Modeling & Design,Discussion,discussion,research,,,
907137048954,PMC11730078,39811675,AI-based Modeling & Design,Conclusion,discussion,research,,,
492960176310,PMC11722135,39795157,AI-based Modeling & Design,abstract,abstract,research,,,
582914253404,PMC11722135,39795157,AI-based Modeling & Design,1. Introduction,introduction,research,157023493137,,
567756082303,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion,result,research,,,
263562854843,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.1. Comparative Modeling of hTRPV4 and Binding Site Prediction,result,research,,,
426325323618,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.2. Virtual Screening for the Discovery of Novel hTRPV4 Antagonists,result,research,,,
318040782197,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.2. Virtual Screening for the Discovery of Novel hTRPV4 Antagonists > 2.2.1. Structure-Based Virtual Screening,result,research,,,
630741581539,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.2. Virtual Screening for the Discovery of Novel hTRPV4 Antagonists > 2.2.2. Ligand-Based Virtual Screening,result,research,,,
622773520,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.2. Virtual Screening for the Discovery of Novel hTRPV4 Antagonists > 2.2.3. Prediction of ADMET Properties,result,research,,,
666791500483,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.3. Biological Activity of the Virtual Screening Hits,result,research,,,
37485150783,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.4. Assessing the Putative Binding Site and Biological Activity of the Natural Stilbenoids,result,research,,,
139858829187,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.5. Molecular Docking of the Hit Compounds to the 4α-PDD Binding Site at the VSLD,result,research,,,
636597716494,PMC11722135,39795157,AI-based Modeling & Design,2. Results and Discussion > 2.6. Post-Study Analysis in Light of More Recent Structural Data,result,research,,,
399797449344,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods,method,research,,,
72837458326,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.1. Comparative Modeling of hTRPV4,method,research,,,
70255225162,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.2. Active Site Prediction,method,research,,,
208310616473,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.3. Preparing Protein and Ligands,method,research,,,
868260106991,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.4. Structure-Based Virtual Screening by Molecular Docking,method,research,,,
49793598111,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.5. Molecular Docking of Natural Stilbenoids,method,research,,,
917437507169,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.6. MM-GBSA Binding Free Energy Calculation,method,research,,,
110387991496,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.7. MD Simulation Analysis,method,research,,,
346447168203,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.8. Ligand-Based Virtual Screening Using a Pharmacophore Model,method,research,,,
736394021104,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.9. Prediction of Pharmacokinetic and Toxicological Properties,method,research,,,
855544803600,PMC11722135,39795157,AI-based Modeling & Design,3. Materials and Methods > 3.10. Biological Assay,method,research,,,
586859493045,PMC11722135,39795157,AI-based Modeling & Design,4. Conclusions,discussion,research,,,
561156528166,PMC11720423,39796080,AI-based Modeling & Design,abstract,abstract,research,,,
576159918433,PMC11720423,39796080,AI-based Modeling & Design,1. Introduction,introduction,research,,,
444460546279,PMC11720423,39796080,AI-based Modeling & Design,2. Results,result,research,,,
220027497415,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.1. Drug-Induced Gene Expression Ranking Analysis (DIGERA),result,research,,,
762167087748,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.2. Generation of Numerical Features in DIGERA,result,research,,,
380131204394,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.3. Model Evaluation in DIGERA,result,research,,,
49992930778,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.4. Model Performance Comparison in DIGERA for Single Cell Lines,result,research,,,
632122164385,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.5. Model Performance Comparison in DIGERA for Multiple Cell Lines,result,research,,,
771494980309,PMC11720423,39796080,AI-based Modeling & Design,2. Results > 2.6. Application of DIGERA to De Novo Design for PARP1 Inhibitors,result,research,,,
663218984019,PMC11720423,39796080,AI-based Modeling & Design,3. Discussion,discussion,research,,,
910133339205,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods,method,research,,,
413732659256,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.1. The LINCS L1000 Gene Expression Datasets in DIGERA,method,research,,,
943918150217,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.2. Numerical Features in DIGERA,method,research,,,
26166885143,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.3. Machine Learning in DIGERA,method,research,,,
814104282035,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.4. PARP1 Classification Models,method,research,,,
748134250938,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.5. Scoring-Assisted Generative Exploration (SAGE),method,research,,,
431842434354,PMC11720423,39796080,AI-based Modeling & Design,4. Materials and Methods > 4.6. Molecular Simulations,method,research,,,
679987484125,PMC11684895,39737570,AI-based Modeling & Design,abstract,abstract,research,,,
263307151887,PMC11684895,39737570,AI-based Modeling & Design,Introduction,introduction,research,,,
160039025135,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods,method,research,570591947015,,
116681778530,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Data preparation,method,research,,,
500094159697,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Molecular feature extraction,method,research,,,
902313885741,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Construction of ML models for LBVS,method,research,,,
647404416069,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Model evaluation,method,research,,,
21157058805,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Reference strain and clinical isolates,method,research,,,
90701911470,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Determination of the minimum inhibitory concentration of selected compounds,method,research,,,
631038369597,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Time–kill curves,method,research,,,
955810815328,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Intracellular killing and concentration–kill assays,method,research,,,
933673975013,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Molecular docking,method,research,,,
99835379727,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Molecular dynamics simulation,method,research,,,
437832056009,PMC11684895,39737570,AI-based Modeling & Design,Materials and methods > Surface plasmon resonance analysis,method,research,,,
624387843418,PMC11684895,39737570,AI-based Modeling & Design,Results,result,research,,,
358329324963,PMC11684895,39737570,AI-based Modeling & Design,Results > Molecular property distribution analysis,result,research,97392121763;885825125427,,
239914355910,PMC11684895,39737570,AI-based Modeling & Design,Results > Construction and validation of ML models for LBVS,result,research,189927321087,TB1;TB2,
158714858419,PMC11684895,39737570,AI-based Modeling & Design,Results > Screening of anti-Mtb compounds in the DrugBank database,result,research,,TB3;TB4,
568346999667,PMC11684895,39737570,AI-based Modeling & Design,Results > MIC values of the selected candidates against Mtb reference strain H37Rv and MDR-TB isolates,result,research,,TB5,
478864642217,PMC11684895,39737570,AI-based Modeling & Design,Results > Time–kill curve assessments,result,research,837901365244,,
376848902805,PMC11684895,39737570,AI-based Modeling & Design,Results > Intracellular bacterial effect of aldoxorubicin and quarfloxin,result,research,725738289309,,
858744139760,PMC11684895,39737570,AI-based Modeling & Design,Results > Protein–ligand binding analysis,result,research,882298824172,TB6;TB7,
987717482375,PMC11684895,39737570,AI-based Modeling & Design,Results > Analysis of the molecular dynamics simulation,result,research,819912142884,,
88862028047,PMC11684895,39737570,AI-based Modeling & Design,Results > Assessment of binding capacity by surface plasmon resonance,result,research,342903094414,,
459348062384,PMC11684895,39737570,AI-based Modeling & Design,Conclusion and discussion,discussion,research,,,
592859513778,PMC11684895,39737570,AI-based Modeling & Design,Supplementary Material,other,research,,,
845725298173,PMC11743120,40074429,AI-based Modeling & Design,abstract,abstract,research,,,
318191457456,PMC11743120,40074429,AI-based Modeling & Design,Abbreviations,other,research,,,
201831777558,PMC11743120,40074429,AI-based Modeling & Design,Introduction,introduction,research,573236601750,,
449688335375,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials,method,research,,,
4853236546,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Protein preparation,method,research,689125110435,,
898012629383,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Curation and preparation of compound library,method,research,182801256578,,
353482529899,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Protein binding site identification and grid box generation,method,research,,,
954990668615,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Virtual screening,method,research,,,
597606134745,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Pharmacokinetics analysis,method,research,,,
461701162073,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Toxicity analysis,method,research,,,
765675081416,PMC11743120,40074429,AI-based Modeling & Design,Method and Materials > Molecular dynamics simulation,method,research,,,
